gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
male,group C,some college,standard,none,52,48,45
female,group E,master's degree,free/reduced,none,65,64,64
female,group D,high school,standard,none,63,62,60
female,group B,high school,free/reduced,completed,66,89,86
female,group C,some college,free/reduced,completed,53,73,71
female,group B,high school,free/reduced,none,46,58,61
male,group B,master's degree,standard,none,70,69,66
female,group D,high school,standard,none,65,61,66
female,group B,high school,standard,none,58,73,68
female,group C,high school,standard,none,68,78,70
female,group A,some high school,free/reduced,none,62,65,66
female,group C,associate's degree,standard,none,46,59,54
male,group C,bachelor's degree,standard,completed,90,86,88
female,group D,associate's degree,standard,none,50,60,61
female,group D,bachelor's degree,free/reduced,none,59,70,72
male,group D,some high school,standard,none,90,89,78
male,group C,master's degree,standard,completed,75,72,75
male,group C,high school,standard,none,83,80,75
male,group B,high school,standard,none,54,43,42
female,group E,high school,free/reduced,none,34,47,40
female,group E,some high school,free/reduced,none,64,70,66
male,group B,some high school,standard,none,80,77,76
female,group C,some college,standard,none,60,69,67
male,group B,associate's degree,free/reduced,completed,51,57,60
female,group B,some high school,free/reduced,completed,64,77,80
male,group B,some college,standard,none,85,68,66
female,group B,some college,standard,none,70,84,82
female,group E,some high school,standard,none,66,66,57
male,group B,master's degree,standard,none,57,51,44
male,group A,some high school,standard,completed,75,76,80
male,group D,high school,standard,none,55,54,49
male,group B,high school,standard,completed,64,62,62
male,group B,associate's degree,standard,none,51,52,42
female,group D,some college,standard,none,48,61,59
male,group D,associate's degree,standard,none,84,70,68
male,group C,high school,free/reduced,completed,59,66,59
male,group C,some college,standard,completed,68,67,71
female,group B,high school,free/reduced,completed,59,73,68
male,group C,some college,free/reduced,none,49,51,43
female,group E,master's degree,free/reduced,none,62,60,64
male,group B,some college,free/reduced,none,64,69,64
male,group D,high school,standard,completed,81,75,74
male,group C,some high school,free/reduced,none,72,76,66
male,group D,bachelor's degree,standard,completed,70,81,77
female,group E,bachelor's degree,standard,none,58,58,59
male,group A,high school,standard,completed,74,65,63
female,group D,some high school,standard,none,75,70,76
female,group E,associate's degree,standard,completed,100,100,100
male,group C,some college,standard,completed,92,93,97
female,group E,some college,standard,none,87,98,89
male,group C,associate's degree,standard,none,70,64,59
female,group B,high school,standard,completed,53,64,70
male,group B,some college,standard,none,81,84,82
male,group A,associate's degree,standard,completed,100,90,96
male,group E,associate's degree,standard,none,79,61,58
male,group D,high school,standard,none,72,68,68
male,group C,some college,standard,completed,32,46,36
male,group A,some college,standard,completed,73,79,74
female,group C,some college,standard,none,55,63,61
male,group B,associate's degree,standard,completed,65,66,62
male,group C,some college,standard,completed,89,80,83
female,group D,bachelor's degree,standard,none,79,84,85
male,group C,high school,standard,completed,97,93,92
female,group E,some high school,standard,none,81,77,82
female,group D,associate's degree,free/reduced,none,58,79,78
male,group C,some high school,standard,none,72,66,71
male,group D,high school,free/reduced,completed,67,79,80
female,group E,high school,free/reduced,none,61,66,65
male,group D,associate's degree,standard,completed,79,79,77
female,group D,some high school,standard,none,83,87,87
female,group C,master's degree,free/reduced,completed,71,96,91
female,group C,some high school,free/reduced,none,41,55,50
male,group B,some high school,standard,none,63,46,43
male,group A,high school,standard,none,82,83,81
female,group D,some college,standard,completed,86,94,92
female,group D,bachelor's degree,standard,completed,87,85,92
female,group B,high school,standard,none,64,65,65
male,group B,high school,standard,none,64,71,64
female,group E,some high school,free/reduced,completed,74,77,81
female,group B,bachelor's degree,standard,completed,73,83,90
male,group C,some college,free/reduced,none,41,48,43
female,group E,associate's degree,standard,none,100,94,99
female,group A,associate's degree,standard,none,84,97,90
male,group D,associate's degree,standard,completed,67,60,65
male,group C,associate's degree,free/reduced,none,55,56,55
male,group C,some college,standard,none,71,63,63
female,group D,bachelor's degree,standard,none,75,75,78
female,group B,bachelor's degree,standard,completed,87,90,96
male,group D,associate's degree,standard,completed,78,71,70
male,group C,high school,free/reduced,none,39,45,38
female,group C,master's degree,standard,none,61,75,72
female,group C,some college,standard,none,57,66,62
female,group C,high school,standard,completed,61,66,71
female,group D,some high school,free/reduced,none,46,59,59
female,group D,some college,standard,completed,71,81,84
female,group D,high school,free/reduced,none,58,66,63
male,group C,associate's degree,standard,completed,82,81,84
female,group E,high school,free/reduced,none,71,75,72
male,group B,some college,standard,completed,92,89,93
female,group A,associate's degree,free/reduced,completed,55,72,68
male,group D,some college,standard,none,48,59,57
female,group D,high school,free/reduced,none,51,61,57
male,group D,high school,standard,none,76,68,62
male,group C,high school,standard,none,64,59,57
female,group B,some college,standard,none,79,79,80
female,group D,bachelor's degree,free/reduced,completed,58,75,77
male,group B,some college,free/reduced,completed,52,52,51
female,group E,high school,standard,none,74,68,66
male,group A,associate's degree,standard,none,58,59,54
male,group D,associate's degree,standard,none,92,88,87
male,group C,associate's degree,free/reduced,none,56,61,58
female,group C,some high school,free/reduced,none,43,44,44
male,group D,associate's degree,standard,completed,96,86,89
male,group C,bachelor's degree,standard,completed,76,80,82
male,group C,some college,standard,completed,96,90,93
male,group C,high school,standard,completed,65,64,63
female,group C,bachelor's degree,standard,completed,86,86,93
female,group B,high school,free/reduced,none,64,65,65
female,group E,some college,standard,completed,68,85,85
male,group B,some college,standard,none,74,77,74
female,group C,some high school,standard,none,49,58,56
female,group D,bachelor's degree,standard,completed,75,93,96
female,group E,associate's degree,standard,completed,79,95,96
male,group B,some college,free/reduced,none,60,59,54
male,group B,bachelor's degree,free/reduced,none,51,44,47
male,group D,associate's degree,free/reduced,none,77,78,77
male,group E,associate's degree,standard,none,66,62,67
female,group B,some college,free/reduced,none,27,48,46
female,group C,bachelor's degree,free/reduced,none,41,44,45
female,group C,some college,standard,none,89,81,94
female,group C,some college,standard,completed,62,75,79
male,group C,some college,standard,none,56,51,49
female,group B,bachelor's degree,standard,none,73,79,82
female,group B,some high school,standard,none,48,55,53
female,group B,some college,standard,completed,55,63,62
male,group D,master's degree,free/reduced,completed,67,60,62
female,group B,associate's degree,standard,none,68,75,74
female,group D,some college,standard,none,59,73,75
male,group E,high school,free/reduced,none,56,57,37
male,group B,some high school,standard,completed,85,82,83
female,group B,high school,free/reduced,none,72,82,81
male,group D,some college,standard,none,88,67,70
female,group D,some high school,standard,none,80,93,95
male,group E,some high school,standard,none,69,67,55
female,group D,some high school,standard,none,64,76,73
female,group C,associate's degree,free/reduced,none,30,48,41
male,group E,master's degree,standard,none,93,74,76
female,group B,high school,standard,none,55,68,65
male,group D,associate's degree,standard,none,75,66,73
female,group B,bachelor's degree,standard,none,74,86,81
female,group B,high school,standard,none,66,70,73
male,group C,bachelor's degree,standard,none,52,44,44
female,group B,bachelor's degree,standard,completed,95,100,97
female,group A,some college,free/reduced,completed,66,78,77
female,group B,high school,standard,none,53,64,62
female,group C,some high school,standard,none,53,65,59
female,group E,master's degree,standard,none,77,94,91
male,group D,some college,free/reduced,completed,47,52,52
male,group A,high school,standard,none,72,64,58
